,Unnamed: 0,CO_ANO,CO_MES,Nome_UF,Nome_Município,SH4,CO_PAIS,KG_LIQUIDO,VL_FOB,NO_PAIS
8448,524684,2018,10,Alagoas,Maceió,710,275,5,31,França
34403,815337,2022,4,Alagoas,Maceió,706,858,90,270,Vietnã
37576,846138,2023,1,Alagoas,Maceió,8468,351,0,6,Hong Kong
44178,902685,2023,7,Alagoas,Maceió,7318,232,6,314,Dinamarca
10353,559925,2019,3,Alagoas,Maceió,1207,476,2,10,"Marshall, Ilhas"
4046,247153,2008,5,Alagoas,Maceió,1701,438,14150000,4856988,Líbia
48200,936163,2024,4,Alagoas,Maceió,8507,741,1,35,Singapura
49678,948714,2024,5,Alagoas,Maceió,813,476,19,89,"Marshall, Ilhas"
10726,563837,2019,1,Alagoas,Maceió,204,434,32,174,Libéria
7460,484862,2017,11,Alagoas,Maceió,3926,493,0,156,México
1133,72699,2002,9,Alagoas,Maceió,301,249,48,565,Estados Unidos
46589,923210,2024,6,Alagoas,Maceió,2104,607,0,4,Portugal
20110,663792,2020,9,Alagoas,Maceió,703,476,120,209,"Marshall, Ilhas"
7578,491283,2017,3,Alagoas,Coruripe,1701,676,6000000,2970900,Rússia
20621,669073,2020,3,Alagoas,Arapiraca,4911,97,0,1,Bolívia
6711,439929,2015,1,Alagoas,Japaratinga,4015,23,21,1709,Alemanha
38042,850210,2023,8,Alagoas,Maceió,1806,580,12,15,Panamá
31364,784667,2022,4,Alagoas,Maceió,2204,476,1,99,"Marshall, Ilhas"
23486,699384,2021,9,Alagoas,Maceió,8203,505,8,232,Moçambique
47432,930117,2024,2,Alagoas,Maceió,202,301,196,2557,Grécia
7218,471825,2016,9,Alagoas,Marechal Deodoro,6908,383,74914,16316,Israel
18938,651791,2020,5,Alagoas,Maceió,2209,476,59,448,"Marshall, Ilhas"
48382,937614,2024,2,Alagoas,Coruripe,1701,361,1195131,596048,Índia
9265,547847,2019,5,Alagoas,Maceió,4823,77,2,29,Bahamas
15393,614641,2019,2,Alagoas,Maceió,406,434,18,48,Libéria
6303,402137,2013,12,Alagoas,Maceió,1701,744,15750000,5556443,Síria
24322,708257,2021,11,Alagoas,Maceió,2901,163,7,198,Chipre
43635,897837,2023,8,Alagoas,Maceió,2106,399,8,42,Japão
8337,521852,2018,4,Alagoas,Marechal Deodoro,6907,845,130225,33674,Uruguai
11879,576490,2019,6,Alagoas,Maceió,713,399,23,118,Japão
32612,796744,2022,1,Alagoas,Maceió,8207,538,6,113,Noruega
49164,944264,2024,4,Alagoas,Maceió,8509,476,2,36,"Marshall, Ilhas"
5823,358240,2012,8,Alagoas,Maceió,8421,850,13,4550,Venezuela
17104,632747,2020,8,Alagoas,Maceió,2104,580,12,33,Panamá
30551,776780,2022,5,Alagoas,Maceió,813,232,15,56,Dinamarca
39763,865033,2023,3,Alagoas,Maceió,705,77,439,1936,Bahamas
44946,909283,2024,3,Alagoas,Maceió,1202,386,1,38,Itália
5137,313027,2010,2,Alagoas,Maceió,6305,289,326,1632,Gana
49017,943010,2024,5,Alagoas,Maceió,809,538,2,13,Noruega
16454,625962,2020,7,Alagoas,Maceió,2001,476,12,27,"Marshall, Ilhas"
28514,755353,2021,9,Alagoas,Maceió,2101,580,0,188,Panamá
9172,546200,2018,11,Alagoas,Maceió,1515,351,3,84,Hong Kong
35116,822553,2022,5,Alagoas,Maceió,2104,434,4,29,Libéria
17016,631662,2020,6,Alagoas,Maceió,306,232,40,318,Dinamarca
49383,946226,2024,7,Alagoas,Maceió,706,83,20,27,Barbados
24043,705279,2021,3,Alagoas,Maceió,407,580,506,608,Panamá
19629,659054,2020,10,Alagoas,São Luís do Quitunde,1701,249,12016640,6328761,Estados Unidos
31285,783955,2022,9,Alagoas,Maceió,904,589,3,49,Peru
47938,934001,2024,7,Alagoas,Maceió,805,498,40,58,Montenegro
37929,849256,2023,1,Alagoas,Maceió,1602,163,10,68,Chipre
47729,932488,2024,7,Alagoas,Maceió,910,538,10,27,Noruega
13765,597316,2019,3,Alagoas,Maceió,808,580,18,45,Panamá
2863,173177,2006,3,Alagoas,Maceió,7117,249,4,3566,Estados Unidos
27997,749603,2021,2,Alagoas,Maceió,3306,351,2,16,Hong Kong
27746,746800,2021,10,Alagoas,Maceió,2008,255,20,117,Falkland (Malvinas)
28237,752473,2021,11,Alagoas,Maceió,206,77,30,216,Bahamas
16586,627355,2020,5,Alagoas,Maceió,807,232,100,46,Dinamarca
46562,923026,2024,2,Alagoas,Maceió,1106,83,25,89,Barbados
30931,780403,2022,6,Alagoas,Maceió,1702,434,2,31,Libéria
2523,153548,2005,1,Alagoas,Maceió,9998,990,3967,8862,Provisão de Navios e Aeronaves
45490,913801,2024,4,Alagoas,Maceió,1507,386,77,213,Itália
43641,897875,2023,10,Alagoas,Maceió,302,249,2,30,Estados Unidos
9823,553565,2019,2,Alagoas,Maceió,704,628,25,30,Reino Unido
9189,546661,2018,8,Alagoas,Marechal Deodoro,6907,97,182294,38661,Bolívia
9312,548405,2019,6,Alagoas,Maceió,2008,434,1,12,Libéria
39199,859836,2023,3,Alagoas,Teotônio Vilela,1701,670,2994229,1520900,Romênia
29892,770236,2022,3,Alagoas,Maceió,805,23,70,60,Alemanha
5285,321811,2010,12,Alagoas,Maceió,6204,607,92,2001,Portugal
20193,664660,2020,2,Alagoas,Maceió,1701,607,0,56,Portugal
44592,906334,2023,12,Alagoas,Maceió,714,580,30,34,Panamá
18021,642470,2020,11,Alagoas,Maceió,705,776,50,44,Tailândia
36423,835935,2023,9,Alagoas,Maceió,407,476,53,246,"Marshall, Ilhas"
23004,694021,2021,10,Alagoas,Maceió,705,386,55,122,Itália
18693,649646,2020,9,Alagoas,Maceió,904,741,4,33,Singapura
38665,855345,2023,9,Alagoas,Maceió,307,476,10,169,"Marshall, Ilhas"
30216,773624,2022,8,Alagoas,Maceió,705,293,12,39,Gibraltar
5941,367479,2012,9,Alagoas,Japaratinga,4015,23,173,14631,Alemanha
33711,808283,2022,9,Alagoas,Santa Luzia do Norte,3105,169,997500,832483,Colômbia
17885,641033,2020,2,Alagoas,Maceió,704,399,92,146,Japão
13798,597618,2019,3,Alagoas,Maceió,805,160,105,75,China
39850,865754,2023,8,Alagoas,Maceió,2003,538,1,10,Noruega
15322,613923,2019,10,Alagoas,Maceió,7117,69,216,7661,Austrália
28179,751804,2021,10,Alagoas,Maceió,901,163,12,179,Chipre
39772,865084,2023,3,Alagoas,Maceió,2008,77,8,170,Bahamas
25458,720991,2021,1,Alagoas,Maceió,904,476,0,1,"Marshall, Ilhas"
28773,758325,2021,1,Alagoas,Maceió,2202,427,118,276,Letônia
26670,734208,2021,11,Alagoas,Maceió,2922,538,4,26,Noruega
12355,581598,2019,9,Alagoas,Maceió,2201,386,697,404,Itália
14367,603696,2019,4,Alagoas,Maceió,304,476,28,294,"Marshall, Ilhas"
24827,713983,2021,4,Alagoas,Maceió,1604,399,13,159,Japão
33437,805334,2022,10,Alagoas,Maceió,1602,399,53,247,Japão
4928,299900,2010,12,Alagoas,Murici,2924,845,48000,56160,Uruguai
23753,702236,2021,4,Alagoas,Campo Alegre,7214,249,120,752,Estados Unidos
36925,840280,2023,7,Alagoas,Maceió,1101,607,60,98,Portugal
19701,659712,2020,11,Alagoas,Maceió,709,538,31,60,Noruega
7458,484814,2017,1,Alagoas,São Luís do Quitunde,1701,149,35556190,10840996,Canadá
29525,766710,2022,5,Alagoas,Maceió,207,301,872,2537,Grécia
44038,901418,2023,12,Alagoas,Maceió,810,434,10,95,Libéria
29292,764217,2022,11,Alagoas,Maceió,910,137,3,15,"Cayman, Ilhas"
1829,112960,2003,2,Alagoas,Maceió,1701,249,16842150,6889231,Estados Unidos
36626,837562,2023,9,Alagoas,Maceió,1507,87,90,209,Bélgica
1987,122476,2004,9,Alagoas,Maceió,9403,275,8,627,França
14495,605430,2019,10,Alagoas,Maceió,701,301,300,315,Grécia
6688,438644,2015,7,Alagoas,Penedo,8480,249,8560,45893,Estados Unidos
47339,929429,2024,7,Alagoas,Maceió,704,580,265,472,Panamá
41372,878680,2023,11,Alagoas,Maceió,8205,476,0,3,"Marshall, Ilhas"
29322,764471,2022,2,Alagoas,Maceió,2204,351,11,151,Hong Kong
26641,733929,2021,12,Alagoas,Maceió,3402,399,58,150,Japão
1676,104357,2003,2,Alagoas,Maceió,9998,301,4458,5935,Grécia
45708,915598,2024,7,Alagoas,Maceió,207,77,663,1443,Bahamas
7712,498098,2017,7,Alagoas,Maceió,1701,589,38868555,16567431,Peru
10375,560186,2019,6,Alagoas,Maceió,2004,607,40,98,Portugal
20768,670567,2020,12,Alagoas,Maceió,1806,580,7,74,Panamá
30580,777072,2022,9,Alagoas,Maceió,804,301,75,107,Grécia
23532,699879,2021,6,Alagoas,Maceió,708,351,25,14,Hong Kong
14714,607674,2019,8,Alagoas,Maceió,406,434,5,84,Libéria
47251,928533,2024,3,Alagoas,Maceió,1901,301,40,204,Grécia
734,46487,2000,3,Alagoas,Maceió,7201,399,8290000,1039330,Japão
6228,394744,2013,2,Alagoas,Maceió,1701,438,11050000,5621776,Líbia
46762,924566,2024,2,Alagoas,Maceió,703,827,80,80,Turquia
45277,912135,2024,5,Alagoas,Maceió,4802,467,10,109,Malta
33471,805717,2022,7,Alagoas,Maceió,810,301,33,210,Grécia
42531,888388,2023,8,Alagoas,Maceió,701,476,75,88,"Marshall, Ilhas"
9138,545137,2018,11,Alagoas,Maceió,3920,434,9,157,Libéria
28551,755693,2021,8,Alagoas,Maceió,702,190,20,27,Coreia do Sul
13929,599081,2019,11,Alagoas,Maceió,407,275,13,17,França
13930,599093,2019,11,Alagoas,Maceió,904,580,20,53,Panamá
48681,939977,2024,1,Alagoas,Maceió,805,575,99,297,Palau
4627,281015,2009,5,Alagoas,Coruripe,1701,676,20000000,6126000,Rússia
21561,678890,2020,2,Alagoas,Maceió,1601,399,20,84,Japão
6218,393509,2013,6,Alagoas,Maceió,9998,990,8435,18186,Provisão de Navios e Aeronaves
43397,895795,2023,3,Alagoas,Maceió,9608,628,810,698,Reino Unido
23304,697137,2021,7,Alagoas,Maceió,402,476,1,3,"Marshall, Ilhas"
45634,915002,2024,2,Alagoas,Maceió,1902,351,32,237,Hong Kong
33062,801643,2022,8,Alagoas,Maceió,2008,434,1,24,Libéria
38641,855139,2023,2,Alagoas,Maceió,910,23,4,8,Alemanha
35982,831518,2022,4,Alagoas,Maceió,3923,476,75,378,"Marshall, Ilhas"
11746,574982,2019,10,Alagoas,Maceió,403,434,53,76,Libéria
36979,840799,2023,10,Alagoas,Maceió,705,351,95,302,Hong Kong
15471,615579,2020,8,Alagoas,Maceió,3506,434,10,20,Libéria
35141,822788,2022,1,Alagoas,Maceió,701,77,80,98,Bahamas
36017,831872,2022,12,Alagoas,Maceió,804,386,172,202,Itália
20238,665194,2020,4,Alagoas,Maceió,306,399,15,212,Japão
43423,895986,2023,1,Alagoas,Maceió,408,160,3,22,China
48192,936079,2024,3,Alagoas,São José da Laje,1701,329,810000,518675,Guiné
815,51658,2000,7,Alagoas,Rio Largo,9998,990,20420,10888,Provisão de Navios e Aeronaves
30183,773284,2022,6,Alagoas,Maceió,1902,741,25,43,Singapura
6024,373918,2012,6,Alagoas,Maceió,7116,249,1,1203,Estados Unidos
22023,683385,2020,8,Alagoas,Maceió,901,163,15,270,Chipre
34269,814063,2022,9,Alagoas,Maceió,702,361,20,23,Índia
4239,257788,2008,4,Alagoas,Maceió,9602,647,1813,22756,República Dominicana
12546,583929,2019,1,Alagoas,Maceió,808,573,36,93,Países Baixos (Holanda)
44675,907169,2023,7,Alagoas,Maceió,712,580,2,7,Panamá
17409,635846,2020,2,Alagoas,Maceió,1902,607,136,295,Portugal
45207,911627,2024,1,Alagoas,Maceió,3923,445,1,71,Luxemburgo
33270,803797,2022,10,Alagoas,Maceió,2105,476,8,21,"Marshall, Ilhas"
23718,701923,2021,9,Alagoas,Maceió,6506,580,1,35,Panamá
13296,591889,2019,6,Alagoas,Maceió,2005,476,20,70,"Marshall, Ilhas"
37953,849438,2023,12,Alagoas,Maceió,707,434,150,154,Libéria
40522,871471,2023,3,Alagoas,Maceió,1602,628,17,87,Reino Unido
41988,883572,2023,1,Alagoas,Maceió,2501,476,20,5,"Marshall, Ilhas"
34275,814105,2022,3,Alagoas,Maceió,304,23,20,62,Alemanha
30188,773335,2022,1,Alagoas,Maceió,804,255,112,139,Falkland (Malvinas)
18909,651553,2020,8,Alagoas,Maceió,1104,538,2,28,Noruega
35333,824722,2022,11,Alagoas,Maceió,801,301,3,24,Grécia
6450,416815,2014,6,Alagoas,São José da Laje,1701,357,4320000,1948666,Iêmen
16967,631240,2020,7,Alagoas,Maceió,710,160,30,25,China
27538,744539,2021,6,Alagoas,Maceió,1905,163,75,353,Chipre
32639,797145,2022,3,Alagoas,Maceió,1507,580,1,267,Panamá
24660,712220,2021,3,Alagoas,Maceió,7314,434,16,1620,Libéria
42592,888873,2023,1,Alagoas,Maceió,3306,434,1,13,Libéria
2541,155000,2005,2,Alagoas,Maceió,306,249,2446,76356,Estados Unidos
12997,588814,2019,3,Alagoas,Maceió,408,476,1,46,"Marshall, Ilhas"
29514,766600,2022,8,Alagoas,Maceió,1515,741,11,45,Singapura
1104,70599,2001,3,Alagoas,União dos Palmares,1701,676,32933400,6702057,Rússia
34587,817464,2022,1,Alagoas,Maceió,3921,15,0,52,"Aland, Ilhas"
41648,880890,2023,12,Alagoas,Maceió,2203,434,391,955,Libéria
3322,203372,2006,10,Alagoas,São Miguel dos Campos,2523,285,9475004,369525,Gâmbia
22298,686245,2021,3,Alagoas,Maceió,7318,434,22,1288,Libéria
18606,648722,2020,3,Alagoas,Marechal Deodoro,3904,831,500000,336620,Ucrânia
37175,842468,2023,8,Alagoas,Maceió,1902,476,18,63,"Marshall, Ilhas"
9728,552694,2019,12,Alagoas,Maceió,712,160,5,10,China
8067,513995,2018,1,Alagoas,São José da Laje,1701,249,3995620,2152231,Estados Unidos
40694,872933,2023,5,Alagoas,Maceió,304,434,20,208,Libéria
32665,797388,2022,10,Alagoas,Maceió,1515,538,1,15,Noruega
9143,545322,2018,11,Alagoas,Maceió,1507,351,90,125,Hong Kong
31918,789819,2022,5,Alagoas,Maceió,2201,538,800,95,Noruega
41417,879049,2023,10,Alagoas,Maceió,202,249,2,26,Estados Unidos
44636,906814,2023,11,Alagoas,Maceió,405,467,4,56,Malta
43200,894129,2023,8,Alagoas,Maceió,709,434,84,151,Libéria
44936,909141,2024,2,Alagoas,Maceió,708,301,4,11,Grécia
29113,762137,2022,1,Alagoas,Maceió,710,80,10,10,Barein
21362,676704,2020,12,Alagoas,Maceió,901,580,1,29,Panamá
11871,576421,2019,6,Alagoas,Maceió,401,607,312,320,Portugal
39060,858853,2023,11,Alagoas,Maceió,409,434,11,36,Libéria
3693,227053,2007,11,Alagoas,União dos Palmares,1701,59,2500000,576675,Argélia
15922,620433,2020,11,Alagoas,Maceió,714,301,10,7,Grécia
15353,614304,2019,1,Alagoas,Maceió,3605,232,50,34,Dinamarca
32407,794770,2022,2,Alagoas,Maceió,3920,386,1,8,Itália
2917,177871,2006,11,Alagoas,Maceió,6206,249,0,244,Estados Unidos
1305,82466,2002,10,Alagoas,Maceió,2007,399,788,1138,Japão
38425,853444,2023,12,Alagoas,Maceió,704,538,40,61,Noruega
26733,734919,2021,7,Alagoas,Maceió,2208,160,10,75,China
43309,894928,2023,3,Alagoas,Maceió,8202,628,0,119,Reino Unido
26515,732540,2021,11,Alagoas,Marechal Deodoro,6907,586,211212,36861,Paraguai
17754,639627,2020,7,Alagoas,Maceió,701,580,20,23,Panamá
19155,653862,2020,8,Alagoas,Maceió,207,163,351,706,Chipre
29532,766768,2022,1,Alagoas,Maceió,802,705,7,251,São Vicente e Granadinas
45439,913422,2024,2,Alagoas,Maceió,409,83,20,24,Barbados
48910,942150,2024,5,Alagoas,Maceió,2402,351,77,2406,Hong Kong
39380,861492,2023,8,Alagoas,Maceió,806,434,20,109,Libéria
33858,809652,2022,9,Alagoas,Marechal Deodoro,6907,341,155903,34253,Haiti
40033,867411,2023,10,Alagoas,Maceió,804,538,30,41,Noruega
20948,672472,2020,11,Alagoas,Maceió,1104,776,2,35,Tailândia
7673,495985,2017,2,Alagoas,Arapiraca,9403,345,6,63,Honduras
43195,894097,2023,8,Alagoas,Maceió,1806,149,7,213,Canadá
37470,845316,2023,4,Alagoas,Maceió,2209,705,2,23,São Vicente e Granadinas
22943,693467,2021,11,Alagoas,Maceió,704,275,10,73,França
11648,573971,2019,7,Alagoas,Maceió,1601,580,16,48,Panamá
43567,897263,2023,1,Alagoas,Maceió,1507,741,50,108,Singapura
26713,734660,2021,10,Alagoas,Maceió,2105,163,12,39,Chipre
7189,470113,2016,10,Alagoas,Marechal Deodoro,6908,580,106272,22695,Panamá
30579,777069,2022,7,Alagoas,Maceió,705,741,10,28,Singapura
21450,677676,2020,4,Alagoas,Maceió,210,399,539,3082,Japão
36874,839748,2023,1,Alagoas,Maceió,1101,232,40,123,Dinamarca
36732,838461,2023,8,Alagoas,Maceió,3401,538,9,182,Noruega
8153,516993,2018,11,Alagoas,Maceió,2009,232,24,33,Dinamarca
49101,943859,2024,2,Alagoas,Maceió,1604,445,23,347,Luxemburgo
17695,638989,2020,10,Alagoas,Maceió,1904,232,3,16,Dinamarca
25315,719345,2021,3,Alagoas,Maceió,910,741,65,2,Singapura
23946,704284,2021,12,Alagoas,Maceió,306,580,10,133,Panamá
38901,857368,2023,1,Alagoas,Maceió,805,776,60,39,Tailândia
4910,298862,2010,11,Alagoas,Pilar,714,573,25500,31228,Países Baixos (Holanda)
7870,505893,2017,8,Alagoas,Maceió,1513,158,7929,65934,Chile
11113,567770,2019,10,Alagoas,Maceió,2002,301,101,76,Grécia
32092,791551,2022,2,Alagoas,Maceió,407,386,1574,327,Itália
7043,461963,2016,3,Alagoas,Maceió,1703,249,11978356,3057955,Estados Unidos
43747,898847,2023,3,Alagoas,Maceió,1602,434,39,247,Libéria
23415,698516,2021,4,Alagoas,Maceió,708,399,32,36,Japão
14971,610303,2019,4,Alagoas,Maceió,704,476,40,238,"Marshall, Ilhas"
33576,806928,2022,8,Alagoas,Maceió,3208,538,15,194,Noruega
42356,886841,2023,3,Alagoas,Maceió,203,301,360,1101,Grécia
11240,569419,2019,6,Alagoas,Maceió,2106,399,3,6,Japão
11539,572775,2019,6,Alagoas,Maceió,2002,607,198,158,Portugal
6190,390390,2013,4,Alagoas,Maceió,2009,399,23052,44100,Japão
10408,560573,2019,2,Alagoas,Maceió,1701,538,20,21,Noruega
46014,918302,2024,2,Alagoas,Maceió,704,827,20,13,Turquia
39898,866240,2023,5,Alagoas,Maceió,405,741,2,34,Singapura
47893,933694,2024,4,Alagoas,Maceió,807,351,120,88,Hong Kong
21214,675215,2020,1,Alagoas,Maceió,901,467,12,69,Malta
6633,434554,2015,4,Alagoas,Maceió,2009,249,10680,22800,Estados Unidos
4442,268561,2009,5,Alagoas,Maceió,2207,628,4260303,2911752,Reino Unido
8581,528819,2018,10,Alagoas,Maceió,3923,476,11,145,"Marshall, Ilhas"
36493,836460,2023,6,Alagoas,Maceió,3924,741,38,76,Singapura
48401,937737,2024,5,Alagoas,Maceió,1101,434,152,199,Libéria
5752,352324,2012,11,Alagoas,Coruripe,1701,249,8186990,5547177,Estados Unidos
38596,854766,2023,12,Alagoas,Maceió,712,538,2,8,Noruega
35762,829336,2022,12,Alagoas,Maceió,7607,386,2,19,Itália
39891,866161,2023,7,Alagoas,Maceió,707,580,40,32,Panamá
45333,912563,2024,5,Alagoas,Maceió,2101,538,1,45,Noruega
7565,490688,2017,5,Alagoas,Maceió,9998,990,46495,71751,Provisão de Navios e Aeronaves
5160,314430,2010,12,Alagoas,Maceió,4420,69,117,4557,Austrália
37703,847288,2023,3,Alagoas,Maceió,306,399,2,12,Japão
23656,701237,2021,6,Alagoas,Maceió,901,301,72,597,Grécia
2887,175354,2006,12,Alagoas,Coruripe,1701,676,6436000,1970014,Rússia
18824,650828,2020,7,Alagoas,Maceió,2005,476,60,293,"Marshall, Ilhas"
41357,878599,2023,5,Alagoas,Maceió,803,628,20,16,Reino Unido
12401,582118,2019,4,Alagoas,Maceió,701,434,100,164,Libéria
17884,641030,2020,8,Alagoas,Maceió,7616,434,5,16,Libéria
28111,751022,2021,9,Alagoas,Maceió,809,434,10,158,Libéria
25569,722178,2021,8,Alagoas,Maceió,2209,741,5,2,Singapura
39805,865436,2023,5,Alagoas,Maceió,910,232,3,5,Dinamarca
15726,618330,2020,6,Alagoas,Maceió,901,43,6,60,Antígua e Barbuda
1157,73907,2002,10,Alagoas,São José da Laje,1701,361,1700000,202167,Índia
6243,396029,2013,12,Alagoas,São José da Laje,1701,17,270000,120411,Albânia
15345,614237,2019,6,Alagoas,Maceió,4818,77,300,153,Bahamas
46603,923333,2024,1,Alagoas,Maceió,1806,351,6,88,Hong Kong
36310,834961,2023,6,Alagoas,Maceió,805,351,40,26,Hong Kong
49340,945755,2024,6,Alagoas,Maceió,210,467,245,542,Malta
14713,607673,2019,5,Alagoas,Maceió,1104,607,6,62,Portugal
49174,944340,2024,4,Alagoas,Maceió,2202,249,120,272,Estados Unidos
22074,683869,2020,3,Alagoas,Maceió,801,160,18,427,China
2484,150728,2005,11,Alagoas,Maceió,8406,386,5971,132946,Itália
1190,75471,2002,4,Alagoas,Maceió,801,399,240,1577,Japão
46725,924306,2024,7,Alagoas,Maceió,2001,351,80,256,Hong Kong
21954,682818,2020,12,Alagoas,Maceió,707,476,50,40,"Marshall, Ilhas"
41038,876058,2023,12,Alagoas,Maceió,3302,434,4,10,Libéria
35906,830799,2022,10,Alagoas,Maceió,805,301,115,173,Grécia
41274,877905,2023,1,Alagoas,Maceió,810,160,8,18,China
22623,690012,2021,8,Alagoas,Maceió,1507,105,1,143,Brasil
48482,938399,2024,5,Alagoas,Maceió,804,351,50,86,Hong Kong
29712,768419,2022,8,Alagoas,Maceió,712,741,18,40,Singapura
1928,118630,2004,3,Alagoas,Maceió,1701,289,7500000,1230000,Gana
12161,579573,2019,7,Alagoas,Maceió,8513,301,0,45,Grécia
28733,757852,2021,12,Alagoas,Maceió,902,399,1,13,Japão
9584,551331,2019,3,Alagoas,Maceió,2201,351,1847,543,Hong Kong
36157,833267,2022,2,Alagoas,Maceió,1806,77,2,33,Bahamas
14362,603653,2019,10,Alagoas,Maceió,2922,476,2,15,"Marshall, Ilhas"
39192,859771,2023,1,Alagoas,Maceió,808,434,64,214,Libéria
30464,776077,2022,9,Alagoas,Maceió,702,741,109,221,Singapura
2141,130943,2004,12,Alagoas,Maceió,4420,249,818,14400,Estados Unidos
43062,892907,2023,5,Alagoas,Maceió,7323,476,2,52,"Marshall, Ilhas"
37360,844321,2023,3,Alagoas,Maceió,2103,361,18,48,Índia
1406,87806,2002,5,Alagoas,Maceió,302,249,9230,20590,Estados Unidos
48418,937897,2024,7,Alagoas,Maceió,1901,575,18,97,Palau
27037,738638,2021,10,Alagoas,Maceió,805,163,20,25,Chipre
15494,615795,2020,11,Alagoas,Maceió,803,301,60,72,Grécia
37955,849442,2023,5,Alagoas,Maceió,709,232,86,211,Dinamarca
19284,655274,2020,5,Alagoas,Maceió,703,455,52,167,Malásia
30290,774436,2022,2,Alagoas,Maceió,706,476,50,54,"Marshall, Ilhas"
14269,602505,2019,9,Alagoas,Maceió,1108,476,10,39,"Marshall, Ilhas"
24262,707663,2021,6,Alagoas,Maceió,901,160,18,277,China
1173,74608,2002,3,Alagoas,Maceió,1701,249,3933170,1607197,Estados Unidos
17643,638385,2020,5,Alagoas,Maceió,406,301,3,38,Grécia
12716,585822,2019,2,Alagoas,Maceió,704,467,30,26,Malta
27871,748208,2021,12,Alagoas,Maceió,1104,399,2,14,Japão
25106,717061,2021,5,Alagoas,Maceió,710,351,80,114,Hong Kong
19822,660897,2020,1,Alagoas,Maceió,201,467,60,514,Malta
8681,531980,2018,11,Alagoas,Maceió,8413,467,75,178,Malta
19756,660214,2020,5,Alagoas,Maceió,4818,434,6,73,Libéria
7523,488122,2017,3,Alagoas,Atalaia,1701,820,8250000,3706811,Tunísia
45296,912282,2024,4,Alagoas,Maceió,807,476,541,385,"Marshall, Ilhas"
37832,848406,2023,5,Alagoas,Maceió,1101,399,302,452,Japão
17542,637316,2020,10,Alagoas,Maceió,2101,467,0,173,Malta
16404,625431,2020,10,Alagoas,Maceió,1604,77,17,111,Bahamas
27811,747627,2021,11,Alagoas,Maceió,904,538,4,24,Noruega
37324,843904,2023,10,Alagoas,Maceió,710,88,40,289,Belize
48997,942858,2024,7,Alagoas,Maceió,407,77,300,571,Bahamas
1239,78517,2002,12,Alagoas,Coruripe,1701,676,16065200,2068395,Rússia
20191,664657,2020,7,Alagoas,Maceió,2209,580,5,12,Panamá
10683,563299,2019,12,Alagoas,Maceió,808,87,100,210,Bélgica
10615,562693,2019,6,Alagoas,Maceió,1704,628,12,98,Reino Unido
1123,72136,2002,12,Alagoas,União dos Palmares,6305,369,800,2500,Iraque
10128,557246,2019,2,Alagoas,Maceió,702,628,20,22,Reino Unido
24673,712330,2021,5,Alagoas,Maceió,2209,267,19,16,Filipinas
49272,945178,2024,7,Alagoas,Maceió,709,434,354,683,Libéria
8353,522161,2018,10,Alagoas,Maceió,707,434,20,15,Libéria
6781,445367,2015,4,Alagoas,Japaratinga,4015,399,4,526,Japão
753,47878,2000,7,Alagoas,Marechal Deodoro,3904,63,300000,243400,Argentina
43306,894918,2023,5,Alagoas,Maceió,2008,628,57,56,Reino Unido
4815,292951,2009,12,Alagoas,Maceió,7116,275,1,1563,França
20155,664334,2020,10,Alagoas,Maceió,2103,232,19,92,Dinamarca
44511,905666,2023,10,Alagoas,Maceió,1006,351,155,272,Hong Kong
32656,797313,2022,10,Alagoas,Maceió,704,77,132,550,Bahamas
6665,436780,2015,1,Alagoas,Boca da Mata,6305,756,960,6000,África do Sul
